,Food label,Subs A,Subs B,True label
987,"BEEF,LOIN,TOP SIRLN CAP STK,BNLS,LN & FAT,1/8"" FAT,AL GDS,RW","BF,RND,KNUCKLE,TIP CNTR,STK,LN & FAT,0"" FAT,ALL,CKD,GRLD","BEEF,RND,TOP RND STK,BNLS,LN & FAT,0"" FAT,ALL GRDS,CKD,GRLD",B
988,"BEEF,LOIN,TOP SIRLOIN CAP STK,BNLS,LN & FAT,1/8"" FAT,CHC,RAW","BEEF,VAR MEATS&BY-PRODUCTS,BRAIN,CKD,PAN-FRIED","BEEF,CHUCK,CLOD STEAK,LN ONLY,TO 1/4"" FAT,ALL GRDS,CKD,BRSD",B
989,"BEEF,TOP LOIN FILET,BNLESS,LN & FAT,1/8"" FAT,CHOIC,CKD,GRILD","BEEF,RND,TOP RND STEAK,BNLESS,LN,0"" FAT,SEL,RAW","BEEF,ASTRLN,GRSSFD,LN,TPSRLN CAPOFF STK/RST,BNLS,LN & FT,RAW",A
990,"BEEF,TOP LOIN PETI RST,BNLS,LN & FAT,1/8"" FAT,CHOIC,CKD,RSTD","BEEF,SHLDR POT RST,BNLESS,LN,0"" FAT,SEL,CKD,BRSD","BEEF,RND,EYE OF RND STEAK,BNLESS,LN & FAT,0"" FAT,SEL,RAW",B
991,"BEEF,TOP LOIN PETITE RST,BNLS,LN & FAT,1/8"" FAT,SEL,CKD,RSTD","BEEF,GROUND,95% LN MEAT / 5% FAT,PATTY,CKD,PAN-BROILED","BEEF,NZ,IMP,KIDNEY,RAW",B
992,"BEEF,TOP LOIN PETITE RST/FILET,BNLS,LN & FAT,1/8"" FAT,CHC,RW","BEEF,FLANK,STEAK,LN,0"" FAT,ALL GRDS,CKD,BRLD","BEEF,LOIN,TOP SIRLOIN PETITE RST,BNLS,LN,0"" FAT,SEL,CKD,RSTD",B
993,"BEEF,AUSTRALIAN,GRASS-FED,EXTERNAL FAT,RAW","BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,CHOIC,RAW","BEEF,RND,OUTSIDE RND,BTTM RND,STEAK,LN & FAT,0"" FAT,SEL,RAW",B
994,"BEEF,AUSTRALIAN,WAGYU,EXTERNAL FAT,MRBL SCR 4/5,RAW","BEEF,TENDERLOIN,STEAK,LN & FAT,1/8"" FAT,CHOIC,CKD,BRLD","BEEF,RIB EYE RST,BNE-IN,LIP-ON,LN & FAT,1/8"" FAT,SEL,CKD,RST",A
995,"BEEF,AUSTRALIAN,WAGYU,SEAM FAT,MRBL SCR 4/5,RAW","BEEF,NZ,IMP,TRIPE UNCKD,RAW","BEEF,BRISKET,FLAT HALF,LN&FAT,0""FAT,ALL GRDS,CKD,BRSD",A
996,"BEEF,AUSTRALIAN,WAGYU,EXTERNAL FAT,AUST. MARBLE SCORE 9,RAW","BEEF,GROUND,80% LN MEAT / 20% FAT,CRUMBLES,CKD,PAN-BROWNED","BEEF,GROUND,97% LN MEAT / 3% FAT,LOAF,CKD,BKD",B
997,"BEEF,AUSTRALIAN,WAGYU,SEAM FAT,AUST. MARBLE SCORE 9,RAW","BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN,0"" FAT,ALL GRDS,CKD,GRI","BEEF,RIB EYE STEAK,BONE-IN,LIP-ON,LN,1/8"" FAT,SEL,CKD,GRILD",A
998,"BEEF,AUSTRALN,GRS-FED,LOIN,TOP LOIN STK/RST,BNLS,LN & FAT,RW","BEEF,VAR MEATS & BY-PRODUCTS,TRIPE,CKD,SIMMRD","BEEF,RND,TOP RND STEAK,BNLESS,LN,0"" FAT,SEL,CKD,GRILLED",B
999,"BEEF,ASTRLN,WAGYU,LN,TNDRLN STK/RST,BNLESS,LN,MRBL SCR 9,RAW","BEEF,BRISKET,WHL,LN,0""FAT,ALL GRDS,CKD,BRSD","USDA COMMODITY,BF PATTIES W/VPP,FRZ,CKD",A
1000,"BEE,ASTRLN,WGYU,RB,SML END RB STK/RST,BLS,LN,MRBLSCR 4/5,RAW","BEEF,RND,BTTM RND RST,LN,1/8"" FAT,SEL,CKD,RSTD","BEEF,SHLDR POT RST,BNLESS,LN & FAT,0"" FAT,CHOIC,CKD,BRSD",A
1001,"BEEF,ASTRLN,GRSFD,RIB,RBEYE STK/RST LIP-ON,BNLS,LN & FAT,RAW","BEEF,VAR MEATS&BY-PRODUCTS,LIVER,RAW","BEEF,CHUCK,SHRT RIBS,BNLESS,LN,0"" FAT,CHOIC,RAW",A
1002,"BEEF,ASTRLN,WGYU,LN,TOPLN STK/RST,BLS,LN&FAT,MRBL SCR 4/5,RW","BEEF,CHUCK EYE RST,BNLESS,AMERICA'S BF RST,LN,0"" FAT,SEL,CKD","BEEF,BRISKET,FLAT HALF,LN,1/8"" FAT,ALL GRDS,RAW",B
1003,"BEEF,ASTRLN,WGYU,RB,SML END RB STK/RST,BNLS,LN &FAT,MRBL SCR","BEEF,FLANK,STEAK,LN,0"" FAT,ALL GRDS,CKD,BRLD","BEEF,LOIN,TOP SIRLOIN PETITE RST,BNLS,LN,0"" FAT,SEL,CKD,RSTD",B
1004,"BEEF,LOIN,TOP LOIN STK,BNLS,LIP OFF,LN & FAT,0"" FT,CHOIC,RAW","BEEF,SHLDR POT RST OR STEAK,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW","BEEF,LOIN,TOP SRLN PETIT RST/FILT,BNLS,LN,0"" FAT,AL GRDS,RAW",B
1005,"BEEF,LOIN,TOP LOIN STEAK,BNLESS,LIP OFF,LN,0"" FAT,CHOIC,RAW","BEEF,NZ,IMP,HIND SHIN,LN,RAW","BEEF,RND,BTTM RND,RST,LN,1/8"" FAT,CHOIC,RAW",A
1006,"BEEF,LOIN,TOP LOIN STEAK,BNLESS,LIP-ON,LN,1/8"" FAT,SEL,RAW","BEEF,RND,TOP RND RST,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW","BEEF,RND,TOP RND RST,BNLESS,LN,0"" FAT,SEL,RAW",B
1007,"BEEF,LN,TP LN STEAK,BNLESS,LIP-ON,LN & FAT,1/8"" FAT,SEL,RAW","BEEF,CHUCK EYE STEAK,BNLESS,LN,0"" FAT,ALL GRDS,CKD,GRILLED","BEEF,RND,TOP RND STEAK,BNLESS,LN,0"" FAT,SEL,RAW",B
1008,"BEEF,LN,TP LN STK,BNLESS,LIPON,LN & FAT,1/8"" FAT,ALL GRDS,RW","BEEF,NZ,IMP,FLAT,LN,CKD,BRSD","BEEF,SHRT LOIN,TOP LOIN,STEAK,LN,1/8"" FAT,ALL GRDS,CKD,BRLD",B
1009,"BEEF,LN,TP LN STK,BNLESS,LIPON,L & F,1/8"" FAT,CHOIC,GRILLED","BEEF,RND,EYE OF RND STEAK,BNLESS,LN,0"" FAT,SEL,CKD,GRILLED","BEEF,RND,EYE OF RND,RST,LN & FAT,1/8"" FAT,SEL,CKD,RSTD",A
1010,"BEEF,LN,TP LN STK,BNLESS,LIPON,L & F,1/8"" FAT,SeL, CK GRLED","BEEF,NZ,IMP,RUMP CENTRE,LN,CKD,FAST FRIED","BEEF,NZ,IMP,RUMP CENTRE,LN,RAW",B
1011,"BEEF,LN,TP LN STK,BNLESS,LIPON,L & F,1/8 FAT,A GRDS, GRILLED","BEEF,TOP SIRLOIN,STEAK,LN,1/8"" FAT,ALL GRDS,RAW","BEEF,LOIN,TENDERLOIN RST,BNLESS,LN & FAT,0"" FAT,SEL,RAW",A
1012,"BEEF,NZ,IMP,BOLAR BLADE,LN,CKD,FAST RSTD","BEEF,TOP SIRLOIN,STEAK,LN,1/8"" FAT,SEL,RAW","BEEF,BRISKET,FLAT HALF,BNLESS LN,0"" FAT,ALL GRDS,RAW",B
1013,"BEEF,NZ,IMP,BRISKET NAVAL END,LN,CKD,BRSD","BF,CHUCK,CLOD,TOP BLADE,STK,LN & FAT,0"" FAT,ALL,CKD,GRLD","BEEF,BTTM SIRLOIN,TRI-TIP RST,LN & FAT,0"" FAT,SEL,RAW",B
1014,"BEEF,NZ,IMP,BRISKET NAVAL END,LN,RAW","BF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT,0"" FAT,SE,CKD,GRILLED","BEEF,LN,TOP LN STK,BNLSS,LIP-ON,LN,1/8"" FAT,ALL GRDS,,GRLLD",A
1015,"BEEF,NZ,IMP,FLAT,LN,CKD,BRSD","BEEF,SHRT LOIN,TOP LOIN,STEAK,LN,1/8"" FAT,ALL GRDS,CKD,BRLD","BEEF,RND,EYE OF RND,RST,LN,1/8"" FAT,ALL GRDS,CKD,RSTD",B
1016,"BEEF,NZ,IMP,INTERMUSCULAR FAT,CKD","BEEF,RND,KNUCKLE,TIP CNTR,STEAK,LN & FAT,0"" FAT,ALL GRDS,RAW","BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,SEL,RAW",A
1017,"BEEF,NZ,IMP,SUBCUTANEOUS FAT,CKD","BEEF,RND,TOP RND STEAK,BNLESS,LN,0"" FAT,SEL,CKD,GRILLED","BEEF,AUSTRALN,GRS-FED,LOIN,TOP LOIN STK/RST,BNLS,LN & FAT,RW",A
1018,"BEEF,NZ,IMP,SUBCUTANEOUS FAT,RAW","BEEF,RIB,EYE,SML END (RIBS 10- 12) LN,0"" FAT,SEL,CKD,BRLD","BEEF,NZ,IMP,BRISKET NAVAL END,LN & FAT,RAW",A
1019,"BEEF,NZ,IMP,SWEETBREAD,RAW","BEEF,NZ,IMP,STRIPLOIN,LN & FAT,CKD,FAST FRIED","BEEF,RIB EYE STEAK,BONE-IN,LIP-ON,LN,1/8"" FAT,SEL,CKD,GRILD",B
1020,"BEEF,NZ,IMP,BRISKET NAVAL END,LN & FAT,CKD,BRSD","BEEF,NZ,IMP,RUMP CENTRE,LN & FAT,RAW","BEEF,RND,TOP RND,STEAK,LN,1/8"" FAT,SEL,RAW",B
1021,"BEEF,NZ,IMP,BRISKET NAVAL END,LN & FAT,RAW","BEEF,SHRT LN,T-BONE STK,BONE-IN,LN,1/8"" FAT,SEL,CKD,GRILLED","BEEF,RIB,EYE,SML END (RIBS 10- 12) LN,0"" FAT,SEL,CKD,BRLD",B
1022,"BEEF,NZ,IMP,CHUCK EYE ROLL,LN & FAT,CKD,BRSD","BEEF,PLATE STEAK,BNLESS,INSIDE SKIRT,LN,0"" FAT,ALL GRDS,RAW","BEEF,LOIN,TOP SIRLIN PETITE RST,BNLS,LN,0"" FAT,CHOC,CKD,RSTD",B
1023,"BEEF,NZ,IMP,CUBE ROLL,LN & FAT,RAW","BEEF,RND,TOP RND,STEAK,LN & FAT,1/8"" FAT,CHOIC,RAW","BEEF,RND,KNUCKLE,TIP CNTR,STEAK,LN & FAT,0"" FAT,SEL,RAW",B
1024,"BEEF,NZ,IMP,FLAT,LN & FAT,CKD,BRSD","BEEF,GROUND,97% LN MEAT / 3% FAT,PATTY,CKD,BRLD","BEEF,RND,TOP RND RST,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW",B
1025,"BEEF,NZ,IMP,HIND SHIN,LN & FAT,RAW","BEEF,NZ,IMP,CHUCK EYE ROLL,LN,RAW","BEEF,LOIN,TENDERLOIN STEAK,BNLESS,LN,0"" FAT,ALL GRDS,RAW",B
1026,"BEEF,NZ,IMP,STRIPLOIN,LN & FAT,CKD,FAST FRIED","BEEF,RND,TOP RND,STEAK,LN & FAT,1/8"" FAT,CHOIC,RAW","BEEF,CHUCK,CLOD RST,LN,0"" FAT,ALL GRDS,CKD,RSTD",B
1027,"BEEF,GROUND,93% LN MEAT / 7% FAT,CRUMBLES,CKD,PAN-BROWNED","BEEF,RND,TOP RND,STEAK,LN,1/8"" FAT,SEL,RAW","BEEF,SHRT LOIN,T-BONE STEAK,BONE-IN,LN,1/8"" FAT,CHOIC,RAW",A
1028,"BEEF,GROUND,97% LN MEAT / 3% FAT,CRUMBLES,CKD,PAN-BROWNED","BEEF,CHUCK FOR STEW,LN & FAT,SEL,RAW","BEEF,FLANK,STEAK,LN & FAT,0"" FAT,SEL,RAW",A
1029,"USDA COMMODITY,BF PATTIES W/VPP,FRZ,CKD","BEEF,SHLDR POT RST,BNLESS,LN & FAT,0"" FAT,CHOIC,CKD,BRSD","BEEF,BRISKET,WHL,LN,0""FAT,ALL GRDS,CKD,BRSD",B
1030,"USDA COMMODITY,BF,PATTIES (100%),FRZ,CKD","BEEF,TOP LOIN PETITE RST,BNLSS,LN,1/8"" FAT,ALL GRDS,CKD,RSTD","BF,CHUCK,CLOD,TOP BLADE,STK,LN & FAT,0"" FAT,ALL,CKD,GRLD",A
1031,"USDA COMMODITY,BF,PATTIES (100%),FRZ,RAW","BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN,0"" FAT,ALL GRDS,RAW","BEEF,RND,FULL CUT,LN,1/4""FAT,SEL,CKD,BRLD",B
1032,"BEEF,CHUCK,TOP BLADE,LN ONLY,TO 0"" FAT,ALL GRDS,CKD,BRLD","BEEF,RND,TOP RND STK,BNLS,LN & FAT,0"" FAT,CHOIC,CKD,GRLD","BEEF,NZ,IMP,TRIPE UNCKD,CKD,BLD",B
1033,"BEEF,SHLDR STEAK,BNLESS,LN,0"" FAT,ALL GRDS,CKD,GRILLED","BEEF,RND,EYE OF RND,RST,LN,1/8"" FAT,CHOIC,CKD,RSTD","BF,CHUCK,CLOD,TOP & CNTR,STEAK,LN & FAT,0"" FAT,ALL GRDS,RAW",B
1034,"BEEF,CHUCK,TOP BLADE,LN & FAT,0"" FAT,CHOIC,CKD,BRLD","BEEF,RND,TOP RND,LN,0""FAT,SEL,CKD,BRSD","BEEF,RND,BTTM RND,RST,LN & FAT,0"" FAT,ALL GRDS,CKD,RSTD",A
1035,"BEEF,CHUCK,TOP BLADE,LN & FAT,0"" FAT,SEL,CKD,BRLD","BEEF,RND,TOP RND STEAK,BNLESS,LN,0"" FAT,ALL GRDS,CKD,GRILLED","BEEF,SHLDR POT RST OR STEAK,BNLESS,LN,0"" FAT,CHOIC,RAW",B
1036,"BEEF,CHUCK,CLOD RST,LN & FAT,0"" FAT,ALL GRDS,CKD,RSTD","BEEF,BRISKET,FLAT HALF,BNLESS LN,0"" FAT,ALL CHOICE,RAW","BEEF,CHUCK,ARM POT RST,LN,0""FAT,CHOIC,CKD,BRSD",A
1037,"BEEF,GROUND,95% LN MEAT / 5% FAT,PATTY,CKD,BRLD","BEEF,RND,TOP RND,STEAK,LN,1/8"" FAT,SEL,CKD,BRLD","BEEF,NZ,IMP,RIBS PREP,RAW",B
1038,"BEEF,GROUND,90% LN MEAT / 10% FAT,PATTY,CKD,BRLD","BEEF,CHUCK,CLOD,TOP BLADE,STEAK,LN & FAT,0"" FAT,ALL GRDS,RAW","BEEF,CHK,MOCK TENDER STK,BNLS,LN,0"" FAT,ALL GRDS,CKD,BRSD",B
1039,"BEEF,GROUND,80% LN MEAT / 20% FAT,RAW","BEEF,VAR MEATS&BY-PRODUCTS,HEART,CKD,SIMMRD","BEEF,CHUCK EYE COUNTRY-STYLE RIBS,BNLESS,LN,0"" FAT,SEL,RAW",B
1040,"BEEF,GROUND,80% LN MEAT / 20% FAT,CRUMBLES,CKD,PAN-BROWNED","BEEF,LOIN,TOP SIRLON CAP STK,BNLS,LN,1/8"" FAT,CHOIC,CKD,GRLD","BEEF,GROUND,97% LN MEAT / 3% FAT,LOAF,CKD,BKD",B
1041,"BEEF,GROUND,80% LN MEAT / 20% FAT,LOAF,CKD,BKD","BEEF,SHLDR POT RST,BNLESS,LN & FAT,0"" FAT,ALL GRDS,CKD,BRSD","BEEF,AUSTRALN,GRS-FED,LOIN,TOP LOIN STK/RST,BNLS,LN & FAT,RW",A
1042,"BEEF,GROUND,75% LN MEAT / 25% FAT,PATTY,CKD,BRLD","BEEF,LOIN,TOP SIRLOIN CAP STEAK,BNLESS,LN,1/8"" FAT,CHOIC,RAW","BEEF,LOIN,T-BONE STEAK,LN & FAT,0"" FAT,USDA CHOIC,CKD,BRLD",A
1043,"BEEF,GROUND,75% LN MEAT / 25% FAT,PATTY,CKD,PAN-BROILED","BEEF,RND,FULL CUT,LN&FAT,1/8""FAT,CHOIC,RAW","BEEF,CHUCK,SHLDR CLOD,TOP & CNTR ,STK,LN & FAT,0"" FAT,CH,RAW",B
1044,"BEEF,GROUND,75% LN MEAT / 25% FAT,CRUMBLES,CKD,PAN-BROWNED","BEEF,LN,TP LN STK,BNLESS,LIPON,LN & FAT,1/8"" FAT,ALL GRDS,RW","BEEF,ASTRLN,WAGYU,LN,TNDRLN STK/RST,BNLS,LN,MRB SCR 4/5,RAW",B
1045,"BEEF,RIB,SML END (RIBS 10-12),LN,1/8"" FAT,SEL,CKD,BRLD","BEEF,SHLDR POT RST OR STEAK,BNLESS,LN & FAT,0"" FAT,SEL,RAW","BEEF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT,0"" FAT,ALL GRDS,RAW",A
1046,"BEEF,SHRT LOIN,TOP LOIN,STEAK,LN,1/8"" FAT,SEL,CKD,GRILLED","BEEF,RND,EYE OF RND RST,BNLESS,LN & FAT,0"" FAT,SEL,RAW","BEEF,CHUCK,SHLDR CLOD,TOP & CNTR ,STK,LN & FAT,0"" FAT,CH,RAW",A
1047,"BEEF,RND,TOP RND,STEAK,LN,1/8"" FAT,ALL GRDS,CKD,BRLD","BEEF,NZ,IMP,LIVER,RAW","BEEF,RND,EYE OF RND STEAK,BNLESS,LN,0"" FAT,CHOIC,RAW",B
1048,"BEEF,RND,BTTM RND,RST,LN,1/8"" FAT,CHOIC,CKD,RSTD","BEEF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT 0"" FAT,SEL,RAW","BEEF,GROUND,97% LN MEAT /3% FAT,PATTY,CKD,PAN-BROILED",B
1049,"BEEF,RND,TOP RND,STEAK,LN,1/8"" FAT,CHOIC,CKD,BRLD","BEEF,NZ,IMP,OYSTER BLADE,LN,RAW","BEEF,RND,KNUCKLE,TIP CNTR,STEAK,LN & FAT,0"" FAT,CHOIC,RAW",B
1050,"BEEF,RND,BTTM RND,STEAK,LN,1/8"" FAT,CHOIC,CKD,BRSD","BEEF,RIB,SML END (RIBS 10-12),LN,1/8"" FAT,CHOIC,RAW","BEEF,TOP LOIN FILET,BNLESS,LN,1/8"" FAT,ALL GRDS,CKD,GRILLED",A
1051,"BEEF,RIB,SML END (RIBS 10-12),LN,1/8""FAT,CHOIC,CKD,BRLD","BEEF,SHLDR POT RST,BNLESS,LN & FAT,0"" FAT,SEL,CKD,BRSD","BEEF,RIB,SML END (RIBS 10-12),LN,0""FAT,ALL GRDS,CKD,BRLD",A
1052,"BEEF,TENDERLOIN,STEAK,LN,1/8"" FAT,CHOIC,CKD,BRLD","BEEF,RND,FULL CUT,LN,1/4""FAT,CHOIC,CKD,BRLD","BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN,0"" FAT,ALL GRDS,RAW",B
1053,"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN,0"" FAT,SEL,CKD,RSTD","BEEF,CHK,MOCK TEN STK,BNL,LN & FAT,0"" FAT,ALL GRDS, CKD","BEEF,RND,EYE OF RND,RST,LN,1/8"" FAT,ALL GRDS,CKD,RSTD",A
1054,"BEEF,FLANK,STEAK,LN,0"" FAT,SEL,CKD,BRLD","BEEF,RND,EYE OF RND RST,BNLESS,LN,0"" FAT,SEL,RAW","BEEF,RND,EYE OF RND RST,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW",B
1055,"BEEF,FLANK,STEAK,LN,0"" FAT,SEL,RAW","BEEF,RND,OUTSIDE RND,BTTM RND,STEAK,LN & FAT,0"" FAT,SEL,RAW","BEEF,VAR MEATS&BY-PRODUCTS,LIVER,RAW",B
1056,"BEEF,BRISKET,FLAT HALF,LN & FAT,1/8"" FAT,CHOIC,RAW","BEEF,NZ,IMP,TENDERLOIN,LN & FAT,RAW","BEEF,CHUCK,CLOD RST,LN,0"" FAT,SEL,CKD,RSTD",A
1057,"BEEF,BRISKET,FLAT HALF,LN & FAT,1/8"" FAT,SEL,RAW","BEEF,NZ,IMP,BOLAR BLADE,LN & FAT,CKD,FAST RSTD","BEEF,SHLDR TOP BLADE STEAK,BNLESS,LN,0"" FAT,CHOIC,RAW",B
1058,"BEEF,BRISKET,FLAT HALF,LN & FAT,1/8"" FAT,CHOIC,CKD,BRSD","BEEF,RND,BTTM RND,RST,LN,1/8"" FAT,ALL GRDS,CKD","BEEF,SHLDR POT RST,BNLESS,LN,0"" FAT,SEL,CKD,BRSD",A
1059,"CAMPBELL'S RED & WHITE,ITALIAN STYLE W","CAMPBELL'S SOUP ON THE GO,CREAMY BROCCOLI SOUP","SOUP,PEA,GRN,CND,PREP W/ EQ VOLUME H2O",B
1060,"PACE,PICO DE GALLO","SOUP,VEG BF,MICROWAVABLE,RTS,SINGLE BRAND","SOUP,CHICK BROTH,CND,COND",A
1061,"PACE,TEQUILA LIME SALSA","CAMPBELL'S CHUNKY SOUPS,HEARTY BEAN 'N' HAM SOUP","CAMPBELL'S CHUNKY SOUPS,OLD FASHIONED VEG BF SOUP",A
1062,"CAMPBELL'S,98% FAT FREE CRM OF MUSHROOM SOUP,COND","SOUP,TURKEY,CHUNKY,CND,RTS","HEALTHY REQUEST,MINESTRONE SOUP,COND",B
1063,"DIP,OLD EL PASO,CHS 'N SALSA,MED","SOUP,CLAM CHOWDER,NEW ENGLAND,RED NA,CND,RTS",CAMPBELL'S COUNTRY STYLE SAUSAGE GRAVY,A
1064,"SAUCE,BARBECUE,BULL'S-EYE,ORIGINAL","SOUP,CHICK & VEG,CND,RTS","SOUP,TURKEY,CHUNKY,CND,RTS",A
1065,"SAUCE,BARBECUE,KC MASTERPIECE,ORIGINAL","SOUP,VEG CHICK,CND,PREP W/ H2O,LO NA","SOUP,CHICK VEG,CHUNKY,RED FAT,RED NA,RTS,SINGLE BRAND",A
1066,"KELLOGG'S,EGGO,NUTRI-GRAIN FRZ FRUIT PIZZA,STRAWBERRY GRANOL","BREAD,ITALIAN",KELLOGG'S EGGO LOWFAT BLUEBERRY NUTRI - GRAIN WAFFLES,A
1067,"KELLOGG'S,EGGO,WAFFLES,CINN TOAST","BISCUITS,PLN OR BTTRMLK,REFR DOUGH,LOWER FAT","BREAD,BOSTON BROWN,CANNED",B
1068,"KASHI,TLC,PITA CRISPS,SEA SALT","KASHI,H2H WOVEN WHEAT CRACKER,ORIGINAL","ROLLS,DINNER,RYE",A
1069,"KELLOGG'S,SIMPLY EGGO,ORIGINAL","ROLLS,HAMBURGER OR HOTDOG,PLN","KELLOGG'S,EGGO,NUTRI-GRAIN,WAFFLES,ORIGINAL",B
1070,"FAMOUS AMOS,CHOC CHIP COOKIES","COOKIES,MARSHMLLW,CHOCOLATE-COATED (INCL MARSHMLLW PIES)","COOKIES,OATMEAL SNDWCH,W/ CREME FILLING",A
1071,"FAMOUS AMOS,CHOC CHIP PECAN COOKIES","DANISH PASTRY,CINN,ENR","BAGELS,PLN,ENR,WO/CA PROP (INCL ONION,POPPY,SESAME)",B
1072,"GIRL SCOUTS,SAMOAS COOKIES","CRACKERS,CHS,SANDWICH-TYPE W/PNUT BUTTER FILLING","PIE,APPL,PREP FROM RECIPE",B
1073,"GIRL SCOUTS,TAGALONGS COOKIES","SUNSHINE,CHEEZ-IT,BIG CRACKERS","PAN DULCE,LA RICURA,SALPORA DE ARROZ,COOKIE-LIKE",B
1074,"GIRL SCOUTS,THANK U BERRY MUNCH COOKIES","PIE,BLUEBERRY,COMMLY PREP","HEINZ,WEIGHT WATCHER,CHOC ECLAIR,FRZ",B
1075,"GIRL SCOUTS,THIN MINTS COOKIES","BREAD,RED-CAL,WHEAT","KELLOGG'S,POP-TARTS,FRSTD ORANGE CRM TOASTER PASTRIES",A
1076,"GIRL SCOUTS,TREFOILS COOKIES","MURRAY,SUGAR FREE,SHORTBREAD BITES","SWEET ROLLS,CHEESE",A
1077,"JACKSON'S,OLD FASHIONED VANILLA WAFERS","KELLOGG'S,EGGO,WAFFLES,CINN TOAST","KELLOGG'S,SPL K,MULTIGRAIN CRACKERS",B
1078,"KEEBLER,ANIMALS,COOKIES","KELLOGG,KELLOGG'S NUTRI-GRAIN CRL BARS,MXD BERRY","BREAD,MULTI-GRAIN,TSTD (INCLUDES WHOLE-GRAIN)",B
1079,"KEEBLER,ANIMALS,FRSTD COOKIES","MARTHA WHITE FOODS,MARTHA WHITE'S CHEWY FUDGE BROWNIE MX,DRY","ENGLISH MUFFINS,PLN,UNENR,W/CA PROP (INCL SOURDOUGH)",B
1080,"KEEBLER,BAKER'S TREASURES,CHOC CHIP COOKIE,SOFT","KELLOGG'S,ALL-BRAN,GARLIC & HERB CRACKERS","ENGLISH MUFFIN, PLN,ENCHED.W/CA PROP (INCLD SOURDOUGH)",B
1081,"KEEBLER,BAKER'S TREASURES,OATMEAL RAISIN COOKIE,SOFT","KELLOGG'S,EGGO,MINI MUFFIN TOPS,BLUEBERRY","CAKE,POUND,COMMLY PREP,FAT-FREE",B
1082,"KEEBLER,CHS & CHEDDAR SNDWCH CRACKERS","BREAD,RYE","KELLOGG'S,EGGO,NUTRI-GRAIN FRZ FRUIT PIZZA,MXD BERRY GRANOLA",A
1083,"KEEBLER,CLUB & CHEDDAR SNDWCH CRACKERS","KELLOGG'S,CINNABON,PANCAKES,ORIGINAL","BREAD,PITA,WHITE,ENRICHED",B
1084,"KEEBLER,CHS ON WHEAT SNDWCH CRACKERS","ROLLS,DINNER,RYE","COFFEECAKE,FRUIT",A
1085,"KEEBLER,CHIPS DELUXE,CHOC LOVERS COOKIES","ROLLS,FRENCH","KEEBLER,WHEATABLES,NUT CRISP CRACKERS,RSTD ALMOND",A
1086,"KEEBLER,CHIPS DELUXE,COCNT COOKIES","PIE,APPL,COMMLY PREP,UNENR FLR",PHYLLO DOUGH,B
1087,"KEEBLER,CHIPS DELUXE,PNUT BUTTER CUPS COOKIES","KELLOGG'S,POP-TARTS,YUM-AZING VANILLA MILKSHAKE TOASTER PAST","KELLOGG'S,SIMPLY EGGO,ORIGINAL",B
1088,"KEEBLER,CHIPS DELUXE,RAINBOW CHOC CHIP COOKIES","CRACKERS,RUSK TOAST","GIRL SCOUTS,CHALET COOKIES",A
1089,"KEEBLER,CLUB,RED FAT CRACKERS","ARCHWAY Home Style Cookies, Date Filled Oatmeal","WAFFLES,PLN,FRZ,RTH",B
1090,"KEEBLER,COUNTRY STYLE OATMEAL COOKIES W/ RAISINS","KELLOGG'S,EGGO,NUTRI-GRAIN,WAFFLES,LOFAT","CRACKERS,MILK",A
1091,"KEEBLER,DANISH WEDDING COOKIES","CRACKERS,WHOLE-WHEAT,RED FAT","KELLOGG,KELLOGG'S NUTRI-GRAIN CRL BARS,MXD BERRY",A
1092,"KEEBLER,FUDGE SHOPPE,CHEESECAKE MIDDLES,DK CHOC","CRACKERS,WHEAT,SNDWCH,W/PNUT BUTTER FILLING","COOKIES,SHORTBREAD,COMMLY PREP,PECAN",A
1093,"KEEBLER,FUDGE SHOPPE,CARAMEL FILLED COOKIES","CRACKERS,SALTINES,WHL WHEAT (INCLUDES MULTI-GRAIN)","MURRAY,SUGAR FREE,PNUT BUTTER COOKIES",B
1094,"KEEBLER,FUDGE SHOPPE,TRIPLE FUDGE FILLED COOKIES","KASHI,TLC,HONEY SESAME CRACKERS","PIE,APPL,COMMLY PREP,UNENR FLR",A
1095,"KEEBLER,FUDGE SHOPPE,FUDGE STKS","COOKIES,PNUT BUTTER,COMMLY PREP,REG","MURRAY,LEMON CREME SNDWCH COOKIES",A
1096,"KEEBLER,FUDGE SHOPPE,FUDGE STRIPES,MINI","KEEBLER,FUDGE SHOPPE,FUDGE-DIPPED ICE CRM CUPS","TOASTER PASTRIES,FRUIT,FRSTD",B
